,metricType,symbol,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
1198,management,FCCY,,,,,66997.55,,,,273086,,0.98651,0.9439,9.19216,9.1607,9.1607,0.98651,,,
1199,management,FBC,,,,,51960.43,,,,279346.9,,1.04314,1.09949,11.81908,12.98392,12.98392,1.04314,,,
1200,management,CHRS,1.40077,1.40077,2.97889,2.97889,343529.6,308704.5,,,1361648,1223612,35.33991,-74.61328,-757.0214,269.6756,269.6756,35.33991,-109.7073,49.8845,49.8845
1201,management,,,,,,,,,,,,,,,,,,,,
1202,management,BTN,1.06677,1.06677,13.84111,13.84079,-26803.39,-26712.84,4.67856,4.67856,212033.9,211317.6,-13.48512,-12.84811,-19.81827,-34.97981,-34.97981,-13.48512,-16.61738,-18.44349,-18.44349
1203,management,BSET,1.59352,1.59352,2.74716,2.74716,-751.8035,-754.5988,22.36228,22.36228,176286.6,176942.1,-0.67958,4.42442,6.84659,-1.04505,-1.04505,-0.67958,6.13479,-0.93294,-0.93294
1204,management,BOOT,1.26935,1.10892,2.32381,2.26837,31217.6,39166.92,124.4559,88.30366,621483.2,653616.9,6.37606,3.97496,11.16838,17.90645,16.30094,6.64504,5.41058,8.47314,9.53411
1205,management,BOOM,1.53542,1.53542,4.82103,4.82103,48422.48,45939.27,6.59484,6.59484,565505,536504.8,13.14733,1.66249,2.42346,21.78268,21.78268,13.14733,2.14326,17.82947,17.82947
1206,management,BNFT,0.91597,0.91597,,,-30242.53,-29176.28,6.3574,6.3574,196469.1,189542.3,-14.09958,-22.71675,,,,-14.09958,-37.82708,-18.5192,-18.5192
1207,management,BIOC,0.40303,0.31675,18.51286,16.61664,,,2.34869,2.12274,,,-304.6845,-255.129,-13314.1,-306.8742,-1162.046,-174.9961,-660.1983,-716.5601,-269.8933
1208,management,,,,,,,,,,,,,,,,,,,,
1209,management,BCOV,1.20471,1.20471,,,-39643.44,-35906.56,6.77583,6.77583,333855.2,302385.3,-14.30526,-10.81256,-19.67323,-30.26593,-30.26593,-14.30526,-18.92469,-27.65408,-27.65408
1210,management,BCLI,0,0,,,-738190.5,-726656.3,,,,0,-261.8286,-94.72662,-173.0001,,,-261.8286,-169.7635,,
1211,management,BASI,1.19091,1.04353,26.96091,30.77642,,,7.71555,7.27934,,,-2.15706,-1.7227,-5.1158,-20.24895,-7.34064,-4.64164,-3.02788,-3.59369,-8.13514
1212,management,BANR,,,,,66717.45,,,,251247.4,,1.19531,1.02745,7.95252,9.52136,9.52136,1.19531,,,
1213,management,WAYN,,,,,,,,,,,1.33634,0.82499,8.7971,13.83311,13.83311,1.33634,,,
1214,management,,,,,,,,,,,,,,,,,,,,
1215,management,UBA,0.13226,0.13664,,,756600,721333.3,6.05288,5.76234,2501546,2411895,4.00022,4.7237,7.37284,5.83482,5.92557,4.08645,5.05281,4.35975,4.48257
1216,management,TCBK,,,,,78093.3,,,,263434.3,,1.43597,1.18577,10.15349,10.61996,10.61996,1.43597,,,
1217,management,SMBC,,,,,71192.12,,,,216630.5,,1.40977,1.20046,12.19089,12.7702,13.16553,1.33662,,,
1218,management,SHBI,,,,,57950.18,,,,214060.5,,1.0705,0.90124,7.19175,8.662,8.662,1.0705,,,
1219,management,OFG,,,,,28166.88,,,,212025.1,,0.67805,0.71252,4.68372,5.08544,5.08544,0.67805,,,
1220,management,MTBC,1.23888,1.23888,88.04853,88.04855,,-322.8852,6.67039,6.67039,,23866.15,-1.67611,-11.28878,-30.23548,-17.76647,-17.76645,-1.67609,-15.26756,-2.05878,-2.05875
1221,management,MBWM,,,,,85638.09,,,,262320.3,,1.41367,1.1511,10.23571,12.49189,12.49189,1.41367,,,
1222,management,,,,,,,,,,,,,,,,,,,,
1223,management,INDB,,,,,130264.2,,,,400969.3,,1.63162,1.27051,10.71938,11.87612,11.87612,1.63162,,,
1224,management,ICBK,,,,,112684.9,,,,371061.7,,1.1347,1.04227,9.99501,10.36609,10.36609,1.1347,,,
1225,management,,,,,,,,,,,,,,,,,,,,
1226,management,HEAR,1.85306,1.85306,3.27685,3.27685,,84244.13,4.82216,4.82216,,1101704,14.1698,-15.78628,-71.46044,35.57388,35.57388,14.1698,-33.32141,31.18364,31.18364
1227,management,GBCI,,,,,72991.51,,,,219857.2,,1.63216,1.49105,11.95968,12.11211,12.11211,1.63216,,,
1228,management,FSBW,,,,,51865.3,,,,213111.9,,1.36246,1.53493,13.53533,11.90912,11.90912,1.36246,,,
1229,management,FRC,,,,,,,,,,,0.86354,0.94062,11.11599,10.71838,10.71838,0.86354,,,
1230,management,FRBA,,,,,,,,,,,0.81825,,,7.20435,7.20435,0.81825,,,
1231,management,FBIZ,,,,,79064.41,,,,316200,,1.14805,0.90987,9.92107,12.17618,12.17618,1.14805,,,
1232,management,EPAY,0.64659,0.6621,,,5240,2959.474,5.56715,6.642,234423.3,228708.4,1.4453,-1.85196,-3.79498,1.48603,2.73269,0.85675,-2.40603,1.786,1.04397
1233,management,ENZ,0.77936,0.77876,7.66164,7.59603,5410.87,3354.348,6.79673,7.79258,176456.5,174291.3,2.38982,6.64435,8.68024,2.23046,2.97818,1.49877,8.48393,2.89242,1.85785
1234,management,,,,,,,,,,,,,,,,,,,,
1235,management,CARV,,,,,,,,,,,-0.944,-0.07274,-18.84362,-138.8814,-133.8293,-0.89091,,,
1236,management,BYFC,,,,,,,,,,,-0.04848,0.75822,6.72906,-0.4235,-0.4235,-0.04848,,,
1237,management,BXC,2.73106,2.73106,6.63224,6.63224,-7676.522,-8025.455,13.14343,13.14343,1146638,1198758,-1.82839,0.98519,,,,-1.82839,1.28747,-2.25863,-2.25863
1238,management,,,,,,,,,,,,,,,,,,,,
1239,management,BSPM,0.05081,0.00775,7.32426,1.16212,,,0.21143,0.10429,,,-12.14154,-13.54127,-15.36864,2.66293,-14.04507,2.27927,-15.36864,-14.04507,2.66293
1240,management,BSM,0.29607,0.29607,,,1856000,1864070,5.09841,5.09841,4223559,4241922,13.0104,8.4277,13.50042,22.71302,22.71302,13.0104,8.84089,13.39481,13.39481
1241,management,,,,,,,,,,,,,,,,,,,,
1242,management,BOTJ,,,,,,,,,,,0.80055,0.72364,8.58234,9.60632,9.60632,0.80055,,,
1243,management,,,,,,,,,,,,,,,,,,,,
1244,management,BBX,0.48451,0.48451,1.55447,1.55447,4430.444,4468.059,,,116882.3,117874.6,1.83656,4.85293,12.144,3.21826,3.21826,1.83656,5.3156,2.06628,2.06628
1245,management,TSBK,,,,,89794.39,,,,244863.5,,2.12058,1.58118,13.471,15.06925,16.24488,2.0282,,,
1246,management,TBBK,,,,,85375.52,,,,408684.4,,1.01572,0.50633,6.96384,11.50444,11.50444,1.01572,,,
1247,management,RCKY,1.38497,1.38497,2.30986,2.30987,8696.215,9051.84,5.6177,5.6177,134665.3,140180.4,8.94366,4.4982,5.86435,11.04319,11.04383,8.94315,5.06889,10.45826,10.45766
1248,management,PNBK,,,,,,,,,,,0.35437,0.74587,8.90176,-1.42815,4.69693,-0.10375,,,
1249,management,PKBK,,,,,371619.6,,,,745079.8,,1.92386,1.7586,15.8177,18.10113,18.10174,1.92386,,,
1250,management,,,,,,,,,,,,,,,,,,,,
1251,management,MCBC,,,,,110845.8,,,,288440.2,,1.58159,1.15603,12.34417,15.66362,15.66362,1.58159,,,
1252,management,LSBK,,,,,36819.82,,,,194252.3,,0.70674,0.72116,4.82197,5.0257,5.0257,0.70674,,,
1253,management,HBP,2.80242,2.80242,4.75494,4.75494,-15638.77,-15615.84,12.54054,12.54054,596182.1,595307.9,-7.35116,1.20881,4.78686,-40.6101,-40.6101,-7.35116,1.79073,-10.29732,-10.29732
1254,management,HBIO,0.69674,0.69674,2.19114,2.19963,-9154.297,-9281.188,5.51028,5.51028,226906.3,230051.5,-2.81094,-4.75315,-7.75848,-5.70132,-5.70132,-2.81094,-5.55938,-3.31609,-3.31609
1255,management,GCBC,,,,,113532.5,,,,314032.5,,1.4444,1.25143,14.4659,16.46526,16.7664,1.40162,,,
1256,management,,,,,,,,,,,,,,,,,,,,
1257,management,DCOM,,,,,87830.09,,,,387351.9,,0.57098,0.88989,9.28826,6.00614,6.00614,0.57098,,,
1258,management,CWBC,,,,,58551.47,,,,279147.1,,0.88914,0.78576,8.52573,10.07152,10.07152,0.88914,,,
1259,management,CVLY,,,,,57024.46,,,,238076.5,,1.00958,0.94882,9.70553,10.0818,10.0818,1.00958,,,
1260,management,,,,,,,,,,,,,,,,,,,,
1261,management,BWEN,1.60536,1.60536,5.97055,5.97055,-9695.561,-8802.304,9.96617,9.96617,376786.5,342072.9,-4.13095,-7.43814,-13.76492,-10.90321,-10.90321,-4.13095,-12.44371,-8.66239,-8.66239
1262,management,,,,,,,,,,,,,,,,,,,,
1263,management,,,,,,,,,,,,,,,,,,,,
1264,management,BNSO,0.42302,0.42302,6.55622,6.55622,,,14.33572,14.33572,,,-1.96016,5.18501,8.77331,-2.87239,-2.87239,-1.96016,7.97073,-2.39171,-2.39171
1265,management,,,,,,,,,,,,,,,,,,,,
1266,management,BCRH,0.20492,,,,,,,,,,-16.55572,-2.22518,-2.67736,,-26.26263,,,,
1267,management,BCBP,,,,,57627.4,,,,241082.2,,0.75361,0.64679,7.41594,8.9559,8.95544,0.75361,,,
1268,management,,,,,,,,,,,,,,,,,,,,
1269,management,UNTY,,,,,121609.3,,,,345151.7,,1.43434,1.24322,14.90095,15.81099,15.81099,1.43434,,,
1270,management,UBSI,,,,,117320.3,,,,328554.8,,1.33683,1.21594,7.64197,7.86337,7.86337,1.33683,,,
1271,management,UBCP,,,,,,,,,,,1.06496,0.88782,9.16615,11.85728,11.85547,1.06496,,,
1272,management,TBK,,,,,52529.39,,,,257938.1,,1.21712,1.2738,9.86919,9.19638,9.19638,1.21712,,,
1273,management,SSBI,,,,,,,,,,,0.98279,0.94737,8.99779,10.05091,10.05246,0.98264,,,
1274,management,,,,,,,,,,,,,,,,,,,,
1275,management,SBBX,,,,,101089.7,,,,329170.4,,1.1873,0.8618,9.31277,11.7206,11.7206,1.1873,,,
1276,management,SAL,,,,,64556.52,,,,251373.9,,0.99696,0.84982,8.4887,10.11358,10.11082,0.99687,,,
1277,management,RBCAA,,,,,87083.57,,,,295473.9,,1.68864,1.25781,9.56074,12.6118,12.6118,1.68864,,,
1278,management,OBCI,1.24357,1.03776,2.58999,2.32127,,,7.86994,3.93072,,,8.31606,7.37058,8.94358,9.46319,10.68333,6.84283,8.25107,9.11108,8.09852
1279,management,NCBS,,,,,97756.45,,,,301235.6,,1.64788,1.34758,11.13717,12.10383,12.10383,1.64788,,,
1280,management,MRLN,0.10329,0.10329,,,78711.17,77919.54,17.21415,17.21415,355950.7,352370.7,2.28394,2.06853,11.07862,12.95339,12.95242,2.28394,9.17518,8.75871,7.82567
1281,management,HFBL,,,,,,,,,,,1.09779,0.97377,8.53273,8.48781,9.74132,0.9502,,,
1282,management,,,,,,,,,,,,,,,,,,,,
1283,management,FFIN,,,,,122309.5,,,,295004.1,,2.06091,1.7813,13.83382,14.45416,14.45407,2.06092,,,
1284,management,ESXB,,,,,63072.29,,,,222132.5,,1.11226,0.73642,7.76422,10.72233,10.72233,1.11226,,,
1285,management,,,,,,,,,,,,,,,,,,,,
1286,management,COLB,,,,,90463.37,,,,274755.1,,1.43112,1.25186,8.43003,9.20071,9.20071,1.43112,,,
1287,management,CLRB,0,0,,,,-1761614,,,,0,-103.2263,-82.55059,-133.5967,-151.1618,-151.1618,-103.2263,-109.2754,-123.0123,-123.0123
1288,management,BOCH,,,,,72802.92,,,,280871,,1.07374,0.91068,9.33716,9.56589,9.56589,1.07374,,,
1289,management,BMRC,,,,,118072.4,,,,361255.2,,1.30987,1.12847,9.60256,10.48416,10.48416,1.30987,,,
1290,management,,,,,,,,,,,,,,,,,,,,
1291,management,VBFC,,,,,,,,,,,0.84858,0.97101,15.08571,11.18593,11.18593,0.84858,,,
1292,management,SVBI,,,,,49550.3,,,,241248.5,,0.92985,1.01019,8.01957,8.21282,8.21282,0.92985,,,
1293,management,,,,,,,,,,,,,,,,,,,,
1294,management,PWOD,,,,,,,,,,,0.93645,0.95105,9.86805,10.50064,10.50064,0.93645,,,
1295,management,PMBC,,,,,35500,,,,344650,,0.41078,0.15761,1.25055,3.91144,3.91144,0.41078,,,
1296,management,PBHC,,,,,,,,,,,0.42291,0.44327,5.38632,4.62743,4.62743,0.42291,,,
1297,management,PACW,,,,,255526.7,,,,630965.6,,1.78521,1.685,8.39319,9.47731,9.47731,1.78521,,,
1298,management,NGVC,2.84953,1.86244,6.98324,6.95106,3113.757,3000,184.461,190.8752,298803.6,301121.5,2.96942,3.78942,8.04408,5.89567,6.20224,1.8555,5.09646,3.99628,2.31633
1299,management,NEWT,0.15123,0.15123,,,289683.1,377385.3,2.19405,2.19405,772507.1,1006385,5.67085,7.22121,14.62058,13.49416,13.49416,5.67085,7.50834,5.89802,5.89802
1300,management,NBN,,,,,83137.73,,,,409802.4,,1.20125,1.14619,9.24751,8.89285,9.50926,1.15492,,,
1301,management,MBUU,1.67429,1.63505,9.24249,7.84326,43837.11,41944.41,26.01514,51.19128,430198.8,407047.4,17.06096,17.16414,65.07857,37.72159,39.02258,16.8485,21.78574,20.97078,20.61443
1302,management,LARK,,,,,38146.69,,,,165162.8,,1.07466,0.96327,10.26197,10.63499,10.63499,1.07466,,,
1303,management,GLBZ,,,,,,,,,,,0.40076,0.36252,4.18308,4.5862,4.5862,0.40076,,,
1304,management,FMBH,,,,,58289.36,,,,220900.9,,1.24865,1.04821,9.39884,9.56495,9.56495,1.24865,,,
1305,management,FBMS,,,,,69546.9,,,,236491.3,,1.2596,0.99004,8.43129,9.64702,9.64702,1.2596,,,
1306,management,ESSA,,,,,50593.19,,,,221110.2,,0.69487,0.54913,5.37116,6.92512,6.84741,0.70907,,,
1307,management,ESBK,,,,,,,,,,,0.58336,0.77947,8.39278,7.18326,7.18326,0.58336,,,
1308,management,,,,,,,,,,,,,,,,,,,,
1309,management,,,,,,,,,,,,,,,,,,,,
1310,management,CUBI,,,,,93656.44,,,,422961,,0.74297,0.7992,9.85642,8.23894,8.23894,0.74298,,,
1311,management,CSU.TO,1.08665,1.08696,3.08869,3.08869,,,7.17001,7.17206,,,10.36834,11.76322,48.14152,43.01075,42.88198,10.36834,22.72001,19.89663,19.89663
1312,management,BW,1.02759,1.09821,17.75971,13.32942,-149551.1,-90639.75,3.7176,3.85432,241451.8,225401.8,-63.64721,-15.52156,-47.88511,,,-44.16168,-27.35482,-221.5643,-170.2455
1313,management,BPMC,0.10661,0.10661,,,-1587644,-1573276,5.63017,5.63017,303707.8,300959.3,-55.72832,-40.91461,-54.05706,-78.72008,-78.72008,-55.72832,-45.39696,-64.32744,-64.32744
1314,management,BLD,1.03751,1.03751,12.21709,12.21711,18453.62,18364.81,6.27818,6.27818,253538.3,252319.4,7.55146,5.86332,11.20892,17.1681,17.16819,7.55142,7.25533,9.23243,9.23238
1315,management,,,,,,,,,,,,,,,,,,,,
1316,management,,,,,,,,,,,,,,,,,,,,
1317,management,,,,,,,,,,,,,,,,,,,,
1318,management,BB.TO,0.23453,0.26697,,,36153.38,-21382.51,5.24058,5.72316,351426.4,361008,2.41276,-4.62894,-8.04522,-2.36827,3.61797,-1.58124,-5.7426,2.72448,-1.96689
1319,management,,,,,,,,,,,,,,,,,,,,
1320,management,UBFO,,,,,124360.7,,,,348918,,1.60552,1.30484,10.6813,13.47346,13.47257,1.60563,,,
1321,management,,,,,,,,,,,,,,,,,,,,
1322,management,RVSB,,,,,67976.38,,,,228980.3,,1.49589,0.94659,8.61136,12.45783,13.81153,1.46112,,,
1323,management,PPL.TO,0.24174,0.24174,29.61111,29.61111,602463.1,534575.4,19.22872,11.15741,2919443,2590469,4.98855,4.42082,8.82724,10.60175,10.60175,4.98855,4.66036,5.25815,5.25815
1324,management,PEBO,,,,,60638.06,,,,231634.1,,1.28678,1.01955,7.82525,9.56436,9.56436,1.28678,,,
1325,management,,,,,,,,,,,,,,,,,,,,
1326,management,MLVF,,,,,111760.5,,,,379245.5,,0.81177,0.92594,8.22951,6.99318,7.36744,0.82227,,,
1327,management,LOAN,0.13303,0.13303,,,,898902,0.13394,0.13394,,1467942,8.1462,8.26572,14.67475,14.0399,14.0399,8.1462,9.7032,8.4048,8.4048
1328,management,HWBK,,,,,59025.64,,,,219113.5,,1.08342,0.73901,10.65281,15.02807,15.02807,1.08342,,,
1329,management,HBMD,,,,,53590.48,,,,286806.3,,0.72745,0.38874,3.44084,5.54538,5.54538,0.72745,,,
1330,management,,,,,,,,,,,,,,,,,,,,
1331,management,HBCP,,,,,,,,,,,1.28301,1.16109,9.19388,9.00496,9.00496,1.28301,,,
1332,management,,,,,,,,,,,,,,,,,,,,
1333,management,FMNB,,,,,79202.66,,,,245802.9,,1.49685,1.2004,10.77508,12.73439,12.73439,1.49685,,,
1334,management,FCBC,,,,,74191.2,,,,222055.5,,1.53878,1.24066,8.64151,10.18858,10.18858,1.53878,,,
1335,management,FBSS,,,,,48197.88,,,,216424,,0.93876,0.61859,7.10336,10.72926,10.72926,0.93876,,,
1336,management,EBTC,,,,,65391.97,,,,252726.6,,1.10333,0.92399,10.9669,12.3927,12.3927,1.10333,,,
1337,management,CBPX,0.80355,0.76239,13.32169,11.40917,117289.1,96683.72,13.67624,12.4417,834218,797570.6,11.29775,6.07335,13.77371,17.87962,22.99384,9.24189,6.4838,12.29898,9.93138
1338,management,BPY,0.07006,0.07006,,,,,12.58129,12.58129,,,2.69641,3.53829,8.87117,7.40625,7.40625,2.69641,6.12508,4.32247,4.32247
1339,management,BNED,2.04961,1.40388,3.13526,2.3686,-3868.889,-7355.833,28.66805,8.2116,322959.2,321040,-2.45533,-4.91832,-8.93135,-9.26929,-5.30682,-3.21665,-7.40513,-4.19018,-6.42192
1340,management,BLIN,0.8984,0.99875,,,,,7.37185,6.20877,,,-85.52471,-48.82094,-98.43864,-179.7718,-238.1752,-42.05527,-64.22854,-130.2268,-67.44114
1341,management,BGI,1.18903,0.98401,1.04863,1.08093,,,30.99395,33.03724,,,-14.40941,-5.27227,-67.89564,-74.33671,-79.13965,-7.28453,-16.28307,-41.145,-17.08395
1342,management,BFIN,,,,,57497.54,,,,287502.5,,0.75956,0.7504,5.88483,6.45715,6.45715,0.75956,,,
1343,management,BECN,1.10145,1.0955,5.49434,5.18328,-1342.059,-4123.113,6.46315,8.10013,861074.9,866404.3,-0.17167,1.57523,3.46344,-3.10057,-1.87228,-0.52133,2.0249,-0.22262,-0.62091
1344,management,BBGI,0.36298,0.36298,,,15992.54,15652.26,4.88911,4.88911,315886.6,309165.6,1.83768,3.55937,9.18817,4.80732,4.80732,1.83768,3.73838,1.94853,1.94853
1345,management,WTBA,,,,,171796.4,,,,447592.8,,1.20287,1.26628,14.76071,14.24376,14.24376,1.20287,,,
1346,management,TBPH,0.15152,0.15152,,,-696480.1,-748275.3,6.47704,6.47704,216241.5,232322.8,-48.80085,-47.97435,-160.942,,,-48.80085,-56.13161,-62.32308,-62.32308
1347,management,SYBT,,,,,109563.8,,,,290233.8,,1.88034,1.56818,14.9202,17.09815,17.09815,1.88034,,,
1348,management,OVBC,,,,,33928.08,,,,178828.8,,0.96949,0.9915,8.8089,8.05274,8.05274,0.96949,,,
1349,management,OLLI,1.02219,1.02219,2.69989,2.69989,38665.75,36187.18,825.9232,825.9232,385807.9,361076.7,10.24444,9.18336,13.53069,14.10216,14.10216,10.24444,10.37281,11.63206,11.63206
1350,management,NTN,1.36645,1.36645,,,-31015.15,-53868.42,16.94269,16.94269,300090.9,521210.5,-14.1226,-5.73045,-16.87962,-34.36615,-34.36615,-14.1226,-9.55779,-21.69581,-21.69581
1351,management,,,,,,,,,,,,,,,,,,,,
1352,management,,,,,,,,,,,,,,,,,,,,
1353,management,GCL.TO,3.75418,3.75418,12.57855,12.57855,485.8841,521.5311,15.69941,13.03251,787571.3,845351.7,0.23161,-3.37542,-11.86967,0.67963,0.67963,0.23161,-5.00339,0.34911,0.34911
1354,management,,,,,,,,,,,,,,,,,,,,
1355,management,DGC.TO,0.31767,0.32505,6.85109,6.14972,-1373.638,13089.56,64.66667,54.9,1065943,1088813,-0.04094,-1.90494,-2.48288,0.49283,-0.05103,0.39077,-2.02374,-0.0421,0.40885
1356,management,CWB.TO,,,,,129194.8,,,,386716.3,,0.95241,0.91575,10.69055,10.91689,10.94788,0.96903,,,
1357,management,CVCY,,,,,76174.07,,,,273808.2,,1.36815,1.18183,9.47547,9.57563,9.57563,1.36815,,,
1358,management,CIVB,,,,,76215.98,,,,241941.5,,1.52312,1.16231,9.94026,10.72556,10.72556,1.52312,,,
1359,management,BPMX,0,0,,,,-3229000,,,,0,-334.9585,,,-2020.229,-2020.229,-334.9585,,-1074.542,-1074.542
1360,management,,,,,,,,,,,,,,,,,,,,
1361,management,BLPH,0,0,,,,-594058.8,,,,0,10.2012,-121.8612,-290.0519,-179.1238,445.9588,-50.18012,-170.9367,13.87848,-83.47316
1362,management,BGSF,2.72696,2.72696,,,34010.24,30806.95,7.64148,7.64148,755618.9,684450.1,12.27398,11.47142,24.42568,19.74819,19.74819,12.27398,14.39646,14.39195,14.39195
1363,management,,,,,,,,,,,,,,,,,,,,
1364,management,,,,,,,,,,,,,,,,,,,,
1365,management,Y.TO,1.04833,1.04833,,,106489.3,123266.9,4.09085,4.09085,453557.9,525016.9,24.61342,-15.47434,-66.45299,,,24.61342,-19.64319,36.35718,36.35718
1366,management,,,,,,,,,,,,,,,,,,,,
1367,management,WEBK,,,,,81081.08,,,,408040.5,,0.66056,0.5823,7.41561,8.6592,8.6592,0.66056,,,
1368,management,TCN.TO,0.12367,0.12367,,,1936741,1757803,18.3526,18.3526,4186456,3799664,5.72112,7.59923,10.59757,7.86514,7.86514,5.72112,7.78481,5.81915,5.81915
1369,management,SOX.TO,1.67349,1.67349,14.79137,14.79137,-260274.5,-269524,5.60182,3.92577,1483084,1535788,-29.36906,-4.43199,-14.40439,-138.3094,-138.3094,-29.36906,-8.56431,-64.99964,-64.99964
1370,management,SIP.BR,0.26395,0.26395,6.2924,6.7825,,,7.27278,7.27278,,,-0.62929,5.8032,8.27545,-1.25731,-1.25731,-0.62929,7.2135,-0.78294,-0.78294
1371,management,,,,,,,,,,,,,,,,,,,,
1372,management,POU.TO,0.21084,0.21084,,,-198994.3,-291880.4,11.06938,6.72101,1826485,2679047,-2.29707,0.86793,1.65389,-4.05454,-4.05454,-2.29707,0.93873,-2.46119,-2.46119
1373,management,,,,,,,,,,,,,,,,,,,,
1374,management,,,,,,,,,,,,,,,,,,,,
1375,management,OVLY,,,,,79801.91,,,,294447.3,,1.11376,0.93772,10.50496,11.80485,11.8039,1.11385,,,
1376,management,NA.TO,,,,,95049.02,,,,304222.3,,0.85379,0.78773,16.70881,18.08012,17.94248,0.86147,,,
1377,management,,,,,,,,,,,,,,,,,,,,
1378,management,IROQ,,,,,35054.19,,,,217073.9,,0.52216,0.57503,4.21342,4.99331,4.33543,0.58116,,,
1379,management,HBNC,,,,,85579.42,,,,262185.2,,1.40176,1.13016,10.16144,11.59183,11.59183,1.40176,,,
1380,management,,,,,,,,,,,,,,,,,,,,
1381,management,,,,,,,,,,,,,,,,,,,,
1382,management,EKSO,0.70341,0.70341,2.4413,2.4413,-162845.6,-181074.6,3.1387,3.1387,186805.4,207716.4,-61.31918,-79.52672,-232.7942,-254.7402,-254.7402,-61.31918,-112.9328,-112.0325,-112.0325
1383,management,EIF.TO,0.63514,0.63514,3.66597,3.66597,,,4.83024,4.83024,,,3.96017,4.18154,12.4247,12.41728,12.41728,3.96017,4.82416,4.51551,4.51551
1384,management,DOL.TO,1.10396,1.29553,4.02052,3.54348,68480.85,72189.38,149.8998,104.0143,442732.8,489871,17.07573,20.11357,175.6636,,,19.09147,24.96427,21.41967,25.36854
1385,management,CPX.TO,0.24236,0.24236,2.07444,2.07444,,,5.09064,4.43782,,,0.83956,2.06089,4.27664,2.50247,0.82318,1.46923,2.37267,0.98737,1.72789
1386,management,CO,0.15921,0.17464,6.72427,6.72549,33849.45,52605.8,9.63905,12.03627,113146.9,131061.3,4.76308,3.46696,7.855,13.05752,8.91557,7.00957,3.99821,5.21522,7.64908
1387,management,CIX.TO,0.48943,0.48943,,,,,12.96346,12.96346,,,12.41392,14.45972,31.8471,36.82517,36.82517,12.41392,17.7941,16.12083,16.12083
1388,management,CFNB,,,,,,,,,,,1.96472,1.45672,4.72649,3.30805,3.30805,1.96472,,,
1389,management,CBIO,0,0,,,-2627524,-2627572,,,,0,-49.38203,-42.90461,-80.16116,-58.61346,-58.61239,-49.38293,-59.20541,-58.15127,-58.15233
1390,management,,,,,,,,,,,,,,,,,,,,
1391,management,0933.HK,1.55402,1.85548,67.42344,107.8202,2281081,3953236,6.12419,6.54829,129921600,128175100,2.72844,1.96787,5.8283,16.76352,7.69681,5.72275,3.9739,4.5456,9.74747
1392,management,UFS,1.06227,1.06227,5.45866,5.45866,8600,8600,8.37209,8.37209,522000,522000,1.7501,0.87729,1.79479,3.4188,3.4188,1.7501,1.0258,2.07755,2.07755
1393,management,SU.TO,0.42839,0.42839,3.63064,3.63064,228546.7,224920.5,10.566,10.566,3022902,2974940,3.23885,2.11699,4.22981,6.73818,6.73818,3.23885,2.36185,3.66572,3.66572
1394,management,SFBC,,,,,59106.2,,,,274247.8,,0.92984,0.90749,8.9053,8.94391,8.94391,0.92984,,,
1395,management,,,,,,,,,,,,,,,,,,,,
1396,management,PLBC,,,,,97867.51,,,,288265,,1.83619,1.48491,19.1519,20.48641,20.48641,1.83619,,,
1397,management,,,,,,,,,,,,,,,,,,,,
1398,management,PBH.TO,1.35474,1.35474,7.94592,7.94592,9377.958,9681.865,11.40794,10.91981,406459.9,419134,3.1257,4.50526,12.87029,8.89663,8.88607,3.12941,5.42506,3.71883,3.72325
1399,management,NWC.TO,1.7727,1.7727,5.90044,5.90044,,,21.45982,21.45982,,,7.30217,8.46516,20.55775,20.36674,20.36674,7.30217,10.44045,8.86543,8.86543
1400,management,MELR,,,,,,,,,,,0.56059,0.44224,2.6687,3.70353,3.92426,0.50542,,,
1401,management,,,,,,,,,,,,,,,,,,,,
1402,management,IPL.TO,0.2077,0.2077,105.5645,105.5645,,,8.96816,8.96816,,,4.4157,5.01665,15.12996,13.38366,13.38366,4.4157,6.31021,5.52591,5.52591
1403,management,IDG.TO,1.68242,1.01937,2.39739,2.25648,-5256.857,-5348.429,121.0901,47.57447,149546.3,139831.6,-5.91405,1.06298,1.75723,-11.62928,-9.52681,-3.89899,1.74016,-9.4404,-6.21067
1404,management,EFN.TO,0.1109,0.1109,,,,,8.00233,8.00233,,,0.53691,0.34348,0.71847,1.65783,1.65783,0.53691,0.35511,0.56074,0.56074
1405,management,CPG.TO,0.25213,0.25213,,,-1106317,-1195949,9.30348,9.30348,3080407,3329977,-9.05522,-7.21633,-12.64832,-17.28577,-17.28577,-9.05522,-7.63582,-9.67586,-9.67586
1406,management,CGX.TO,0.67186,0.67186,18.50173,18.50173,,,11.82548,9.98136,,,1.47335,4.26005,11.42088,5.75343,5.75343,1.47335,5.58117,1.85568,1.85568
1407,management,BMRA,0.99364,0.83704,1.80544,1.78124,,,4.61342,4.10291,,,-45.7217,-23.6093,-26.84166,-63.06271,-57.61731,-39.39304,-26.84166,-57.61731,-51.88134
